SEQ,jijum_seq,jijum_id,floor,category_name,category_delete_yn,store_name,tel,store_delete_yn,store_shopping_time
35,481776,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,●병원(사랑의원),055-743-7857,N,10:00~19:00
35,481777,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,닉스(NIX),--,N,10:00~22:00
35,481778,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,아가방,--,N,10:00~22:00
35,481779,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,폴햄,--,N,10:00~22:00
35,481780,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,르까프,--,N,10:00~22:00
35,481781,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,레드페이스,--,N,10:00~22:00
35,481782,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,콜핑,--,N,10:00~22:00
35,481783,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,모스트맘,--,N,10:00~22:00
35,481784,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,엘칸토,--,N,10:00~22:00
35,481785,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,트레몰로,--,N,10:00~22:00
35,481786,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,프로월드컵,--,N,10:00~22:00
35,481787,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,일렉트로마트,055-749-1142,N,10:00~22:00
35,481788,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,"몰리스펫샵(미니),수족관",--,N,10:00~22:00
35,481789,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,토토헤로스,--,N,10:00~22:00
35,481790,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,삼성모바일,055-744-8333,N,10:00~22:00
35,481791,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,A-STORE(애플샵),055-749-1209,N,10:00~22:00
35,481792,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,세라젬,055-749-1142,N,10:00~22:00
35,481793,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,바디프렌드,055-749-1142,N,10:00~22:00
35,481794,1021,2,일렉트로마트(가전)/A-STORE(애플샵)/패션브랜드/문완구/의원,N,데코라인(가구),--,N,10:00~22:00
37,353846,1008,-1,신선/가공식품. 가정/주방용품. 일상용품. 화장품(더페이스샵). 패션. 가전. 문구. 완구,N,더페이스샵,062-531-0711,N,11:00~21:00
37,353848,1008,-1,신선/가공식품. 가정/주방용품. 일상용품. 화장품(더페이스샵). 패션. 가전. 문구. 완구,N,상품권샵,062-519-1234,N,11:00~21:00
37,353849,1008,-1,신선/가공식품. 가정/주방용품. 일상용품. 화장품(더페이스샵). 패션. 가전. 문구. 완구,N,화장실,062-519-1234,N,11:00~21:00
37,353847,1008,-1,신선/가공식품. 가정/주방용품. 일상용품. 화장품(더페이스샵). 패션. 가전. 문구. 완구,N,고객만족센터,062-519-1234,N,11:00~21:00
39,472542,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,유아휴게실/수유실,064-797-1234,N,09:50~22:00
39,472544,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,화장실,064-797-1234,N,09:50~22:00
39,472523,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,아모레퍼시픽,064-738-7116,N,10:00~22:00
39,472524,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한),064-739-8566,N,10:00~22:00
39,472525,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,더페이스샵,064-739-6917,N,10:00~22:00
39,472526,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,이니스프리,064-738-9138,N,10:00~22:00
39,472528,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,레드페이스(아웃도어),064-738-7208,N,10:00~22:00
39,472529,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,정관장,064-739-2304,N,10:00~22:00
39,472530,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,르까프(스포츠의류),064-738-4803,N,10:00~22:00
39,472531,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,프로스펙스(스포츠의류),064-727-7811,N,10:00~22:00
39,472532,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,폴햄(남여의류),064-739-3049,N,10:00~22:00
39,472533,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,트레몰로(남성정장),--,N,10:00~22:00
39,472534,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,인디클럽(여성의류),064-739-5731,N,10:00~22:00
39,472535,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,미용실(이가자헤어비스),064-739-8322,N,10:00~22:00
39,472536,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,안경점,064-739-6656,N,10:00~22:00
39,472537,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,이디야커피,064-739-8762,N,10:00~22:00
39,472538,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,송사부고로케,064-738-2263,N,10:00~22:00
39,472539,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,e베이커리,064-739-2932,N,10:00~22:00
39,472527,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,아가방,064-738-7978,N,10:00~22:00
39,472540,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,고객만족센터,064-797-1234,N,10:00~22:00
39,472541,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,상품권샵,064-797-1065,N,10:00~22:00
39,472543,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,A/S센터,064-797-1115,N,10:00~22:00
39,472545,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,A STORE(애플샵),064-797-1209,N,10:00~22:00
39,472546,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,허시파피(신발),--,N,10:00~22:00
39,472547,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,탑텐키즈(아동의류),064-739-8111,N,10:00~22:00
39,472548,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,MIMI&CO(악세사리),--,N,10:00~22:00
39,472549,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,에디션(남성정장),--,N,10:00~22:00
39,472550,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,골프,064-797-1293,N,10:00~22:00
39,472551,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,가전매장,064-797-1207,N,10:00~22:00
39,472552,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,웨스트우드(아웃도어의류),--,N,10:00~22:00
39,472553,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,티막(수영복),--,N,10:00~22:00
39,472554,1073,1,농산/수산/축산/즉석조리/E베이커리/가전매장/A-Store(애플샵),N,부산빨간어묵포차,,N,11:00~21:00
40,477286,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,화장실,064-797-1234,N,09:50~22:00
40,477287,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,문화센터,064-797-1250,N,10:00~18:00
40,477285,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,차량정비소(스피드메이트),064-739-0191,N,10:00~21:00
40,477283,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,세탁소(크린에이드),064-738-7449,N,10:00~21:30
40,477284,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,수선실(크린에이드),064-738-4005,N,10:00~21:30
40,477288,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,"전기차 충전소(SS차저,급속 16대, DC차데모&DC콤보 단자전용(르노삼성차량 충전불가))",-3270,N,10:00~22:00
40,477289,1073,2,"주차장(세탁,수선,차량정비,화장실,전기차 충전소), 문화센터(점포 옆 건물)",N,"전기차 충전소(차지비, 완속 2대, Phev 단자차량전용 (bmw,테슬라 등))",-5647,N,10:00~22:00
41,480849,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,베이커리(제과/제빵),054-536-2076,N,10:00~22:00
41,480850,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,LG화장품(이자녹스/비욘드/수려한),054-534-3821,N,10:00~22:00
41,480851,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,미샤,070-4209-5209,N,10:00~22:00
41,480852,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,더페이스샵(화장품),054-532-3542,N,10:00~22:00
41,480853,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,화장실,--,N,10:00~22:00
41,480854,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,유아휴게실/수유실,--,N,10:00~22:00
41,480855,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,자주(JAJU),--,N,10:00~22:00
41,480856,1081,-1,농산/축산/수산/즉석조리/가공/일상/생활/노브랜드/완구/잡화/홈패션/스포츠용품/화장실,N,노브랜드,--,N,10:00~22:00
42,485102,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,고객만족센터,054-537-1234,N,10:00~22:00
42,485103,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,상품권샵(상품권 교환 키오스크 신형 1대 입점),054-537-1065,N,10:00~22:00
42,485104,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,A/S센터,--,N,10:00~22:00
42,485100,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,비너스슈(속옷),--,N,10:00~22:00
42,485101,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,레드페이스(아웃도어 의류),--,N,10:00~22:00
42,485105,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,허시파피(신발),--,N,10:00~22:00
42,485106,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,허니비즈(여성의류),--,N,10:00~22:00
42,485107,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,이디야커피,054-536-2223,N,10:00~22:00
42,485108,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,화장실,--,N,10:00~22:00
42,485109,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,톰바이(캐쥬얼 남/녀 의류),--,N,10:00~22:00
42,485110,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,폴햄키즈(아동의류),--,N,10:00~22:00
42,485111,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,탑텐(캐쥬얼 남/녀 의류),054-531-3750,N,10:00~22:00
42,485112,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,"가전매장(대형가전: 삼성, LG)",054-537-1207,N,10:00~22:00
42,485113,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,스튜디오AG(여성의류),--,N,10:00~22:00
42,485114,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,슈마커(남/여/아동 슈즈),054-535-3791,N,10:00~24:00
42,485115,1081,1,가전/브랜드 패션/고객센터/커피숍/화장실,N,"못된고양이(잡화, 악세사리)",070-7655-5507,N,10:00~24:00
43,452991,1081,2,테넌트매장/주차장/전기차 충전소,N,안경점(마트안경),054-535-1278,N,10:00~21:00
43,452992,1081,2,테넌트매장/주차장/전기차 충전소,N,수선실,054-533-0622,N,10:00~21:00
43,452993,1081,2,테넌트매장/주차장/전기차 충전소,N,세탁소(월드크리닝),054-533-0622,N,10:00~21:00
43,452995,1081,2,테넌트매장/주차장/전기차 충전소,N,미용실(박승철헤어스투디오),054-532-7950,N,10:00~21:00
43,452994,1081,2,테넌트매장/주차장/전기차 충전소,N,화장실,--,N,10:00~22:00
43,452996,1081,2,테넌트매장/주차장/전기차 충전소,N,키즈오락실(키즈월드),--,N,10:00~22:00
43,452997,1081,2,테넌트매장/주차장/전기차 충전소,N,"전기차 충전소(한전, 급속 1대)",1-899-2100,N,10:00~22:00
43,452998,1081,2,테넌트매장/주차장/전기차 충전소,N,"전기차 충전소(차지비, 완속 3대)",1-600-4047,N,10:00~22:00
44,482789,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,송사부고로케(베이커리),--,N,10:00~20:00
44,482790,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,뉴욕버거 (햄버거),063-853-3454,N,10:00~20:00
44,482802,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,공차(푸드코트),063-857-1008,N,10:00~21:00
44,482786,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,고객만족센터,063-860-1234,N,10:00~22:00
44,482787,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,상품권샵,063-860-1065,N,10:00~22:00
44,482788,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,화장실(남/여),063-860-1234,N,10:00~22:00
44,482791,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,한삼인(건강식품),--,N,10:00~22:00
44,482792,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,노브랜드,--,N,10:00~22:00
44,482793,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,와인앤리큐어(주류샵),--,N,10:00~22:00
44,482794,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,앳홈(가구/인테리어),--,N,10:00~22:00
44,482795,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,e-베이커리,063-860-1199,N,10:00~22:00
44,482796,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,엔프라니(화장품),063-856-3359,N,10:00~22:00
44,482797,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,아모레 페시픽 (화장품),063-857-6893,N,10:00~22:00
44,482798,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,"LG 비욘드,더페이스샵 (화장품)",063-854-1808,N,10:00~22:00
44,482799,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,화원,--,N,10:00~22:00
44,482803,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,수유실/ 유아휴게실,063-860-1234,N,10:00~22:00
44,482800,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,SSYONG SSYONG 돈까스(푸드코트),063-855-7800,N,11:00~20:00
44,482801,1076,1,농산/축산/수산/즉석조리/가공/일상/생활/몰리스/이너/잡화,N,홍대쌀국수(푸드코트),--,N,11:00~20:00
45,477585,1076,2,일렉트로마트(가전)/완구/문구/패션,N,이미지치과(치과),063-858-2871,N,10:00~20:00
45,477589,1076,2,일렉트로마트(가전)/완구/문구/패션,N,양키캔들(방향제),070-8691-1595,N,10:00~20:00
45,477590,1076,2,일렉트로마트(가전)/완구/문구/패션,N,세종헤어(미용실),063-841-6235,N,10:00~20:00
45,477586,1076,2,일렉트로마트(가전)/완구/문구/패션,N,크린토피아(코인/세탁소/수선실),063-852-1922,N,10:00~21:00
45,477587,1076,2,일렉트로마트(가전)/완구/문구/패션,N,아이뽀또(사진관) /일요일 13시 오픈,063-856-7966,N,10:00~21:00
45,477591,1076,2,일렉트로마트(가전)/완구/문구/패션,N,Loop(열쇠/도장),063-855-8885,N,10:00~21:00
45,477603,1076,2,일렉트로마트(가전)/완구/문구/패션,N,안경 진정성(안경점),--,N,10:00~21:00
45,477588,1076,2,일렉트로마트(가전)/완구/문구/패션,N,화장실(남/여),063-860-1234,N,10:00~22:00
45,477592,1076,2,일렉트로마트(가전)/완구/문구/패션,N,자주(JAJU),--,N,10:00~22:00
45,477593,1076,2,일렉트로마트(가전)/완구/문구/패션,N,레드페이스(아웃도어),063-837-1771,N,10:00~22:00
45,477594,1076,2,일렉트로마트(가전)/완구/문구/패션,N,탑텐(남/여 케주얼웨어),063-843-7275,N,10:00~22:00
45,477595,1076,2,일렉트로마트(가전)/완구/문구/패션,N,탑텐키즈(남아/여아 케주얼웨어),063-841-0990,N,10:00~22:00
45,477596,1076,2,일렉트로마트(가전)/완구/문구/패션,N,스튜디오 AG(여성패션),--,N,10:00~22:00
